,amount,date,formatted_date,type,ticker,numerator,denominator,splitRatio
4681,0.00882,1430744400,2015-05-04,DIVIDEND,LPSB3,,,
4682,0.7093,1209560400,2008-04-30,DIVIDEND,LPSB3,,,
4683,0.36727,1336741200,2012-05-11,DIVIDEND,LPSB3,,,
4684,0.461549,1304341200,2011-05-02,DIVIDEND,LPSB3,,,
4685,,1363784400,2013-03-20,SPLIT,LPSB3,1.0,2.0,2/1
4686,,1364821200,2013-04-01,SPLIT,LPSB3,2.0,1.0,1/2
4687,0.161383,1462194000,2016-05-02,DIVIDEND,TCSA3,,,
4688,0.122928,1241010000,2009-04-29,DIVIDEND,TCSA3,,,
4689,0.180587,1272632400,2010-04-30,DIVIDEND,TCSA3,,,
4690,0.256823,1304082000,2011-04-29,DIVIDEND,TCSA3,,,
4691,0.300604,1335531600,2012-04-27,DIVIDEND,TCSA3,,,
4692,0.053,1208869200,2008-04-22,DIVIDEND,TCSA3,,,
4693,0.468285,1396616400,2014-04-04,DIVIDEND,TCSA3,,,
4694,0.205601,1430139600,2015-04-27,DIVIDEND,TCSA3,,,
4695,0.23703,1461762000,2016-04-27,DIVIDEND,RDNI3,,,
4696,0.350334,1302786000,2011-04-14,DIVIDEND,RDNI3,,,
4697,0.418221,1386676800,2013-12-10,DIVIDEND,RDNI3,,,
4698,0.135775,1272546000,2010-04-29,DIVIDEND,RDNI3,,,
4699,0.524194,1398344400,2014-04-24,DIVIDEND,RDNI3,,,
4700,0.383021,1430139600,2015-04-27,DIVIDEND,RDNI3,,,
4701,1.0122,1367326800,2013-04-30,DIVIDEND,RDNI3,,,
4702,0.05787,1209560400,2008-04-30,DIVIDEND,PDGR3,,,
4703,0.1692,1303909200,2011-04-27,DIVIDEND,PDGR3,,,
4704,0.20598,1272632400,2010-04-30,DIVIDEND,PDGR3,,,
4705,0.149384,1336568400,2012-05-09,DIVIDEND,PDGR3,,,
4706,0.10042,1241442000,2009-05-04,DIVIDEND,PDGR3,,,
4707,,1252587600,2009-09-10,SPLIT,PDGR3,2.0,1.0,1/2
4708,,1288958400,2010-11-05,SPLIT,PDGR3,2.0,1.0,1/2
4709,,1443618000,2015-09-30,SPLIT,PDGR3,1.0,50.0,50/1
4710,,1547467200,2019-01-14,SPLIT,PDGR3,1.0,10.0,10/1
4711,,1444395600,2015-10-09,SPLIT,PDGR3,1.0,50.0,50/1
4712,0.45,1209128400,2008-04-25,DIVIDEND,IGTA3,,,
4713,0.463,1240578000,2009-04-24,DIVIDEND,IGTA3,,,
4714,0.38,1335358800,2012-04-25,DIVIDEND,IGTA3,,,
4715,0.252,1272546000,2010-04-29,DIVIDEND,IGTA3,,,
4716,0.313419,1303995600,2011-04-28,DIVIDEND,IGTA3,,,
4717,0.402323,1366894800,2013-04-25,DIVIDEND,IGTA3,,,
4718,0.679834,1524229200,2018-04-20,DIVIDEND,IGTA3,,,
4719,0.212709,1551877200,2019-03-06,DIVIDEND,IGTA3,,,
4720,0.315,1398430800,2014-04-25,DIVIDEND,IGTA3,,,
4721,0.026412,1402664400,2014-06-13,DIVIDEND,IGTA3,,,
4722,0.638281,1555938000,2019-04-22,DIVIDEND,IGTA3,,,
4723,0.340119,1430226000,2015-04-28,DIVIDEND,IGTA3,,,
4724,0.340031,1461675600,2016-04-26,DIVIDEND,IGTA3,,,
4725,0.339773,1493298000,2017-04-27,DIVIDEND,IGTA3,,,
4726,0.32215,1259755200,2009-12-02,DIVIDEND,IGTA3,,,
4727,,1350565200,2012-10-18,SPLIT,IGTA3,2.0,1.0,1/2
4728,0.344642,1576238400,2019-12-13,DIVIDEND,SMTO3,,,
4729,0.135628,1280754000,2010-08-02,DIVIDEND,SMTO3,,,
4730,0.267958,1312203600,2011-08-01,DIVIDEND,SMTO3,,,
4731,0.321343,1343653200,2012-07-30,DIVIDEND,SMTO3,,,
4732,0.267302,1375362000,2013-08-01,DIVIDEND,SMTO3,,,
4733,0.3595,1406898000,2014-08-01,DIVIDEND,SMTO3,,,
4734,0.313566,1564405200,2019-07-29,DIVIDEND,SMTO3,,,
4735,0.601568,1438606800,2015-08-03,DIVIDEND,SMTO3,,,
4736,0.491368,1470056400,2016-08-01,DIVIDEND,SMTO3,,,
4737,0.278878,1501506000,2017-07-31,DIVIDEND,SMTO3,,,
4738,0.513,1532955600,2018-07-30,DIVIDEND,SMTO3,,,
4739,,1481544000,2016-12-12,SPLIT,SMTO3,3.0,1.0,1/3
4740,0.0797738,1240491600,2009-04-23,DIVIDEND,EVEN3,,,
4741,0.230198,1334840400,2012-04-19,DIVIDEND,EVEN3,,,
4742,0.16614,1271077200,2010-04-12,DIVIDEND,EVEN3,,,
4743,0.287986,1399035600,2014-05-02,DIVIDEND,EVEN3,,,
4744,0.0491,1208264400,2008-04-15,DIVIDEND,EVEN3,,,
4745,0.010732,1464094800,2016-05-24,DIVIDEND,EVEN3,,,
4746,0.262103,1430744400,2015-05-04,DIVIDEND,EVEN3,,,
4747,0.288726,1400677200,2014-05-21,DIVIDEND,EVEN3,,,
4748,0.257043,1304341200,2011-05-02,DIVIDEND,EVEN3,,,
4749,0.166116,1461589200,2016-04-25,DIVIDEND,EVEN3,,,
4750,0.261552,1367326800,2013-04-30,DIVIDEND,EVEN3,,,
4751,0.001719,1388664000,2014-01-02,DIVIDEND,SANB3,,,
4752,0.018947,1427720400,2015-03-30,DIVIDEND,SANB3,,,
4753,0.38014,1451908800,2016-01-04,DIVIDEND,SANB3,,,
4754,0.00107862,1285246800,2010-09-23,DIVIDEND,SANB3,,,
4755,0.063592,1507554000,2017-10-09,DIVIDEND,SANB3,,,
4756,0.127661,1570626000,2019-10-09,DIVIDEND,SANB3,,,
4757,0.000239426,1308747600,2011-06-22,DIVIDEND,SANB3,,,
4758,0.000600201,1356004800,2012-12-20,DIVIDEND,SANB3,,,
4759,0.00306466,1293105600,2010-12-23,DIVIDEND,SANB3,,,
4760,0.063528,1501765200,2017-08-03,DIVIDEND,SANB3,,,
4761,0.611134,1515412800,2018-01-08,DIVIDEND,SANB3,,,
4762,0.995985,1578312000,2020-01-06,DIVIDEND,SANB3,,,
4763,0.00108215,1380286800,2013-09-27,DIVIDEND,SANB3,,,
4764,0.07633,1523019600,2018-04-06,DIVIDEND,SANB3,,,
4765,0.00156031,1372251600,2013-06-26,DIVIDEND,SANB3,,,
4766,0.063378,1493902800,2017-05-04,DIVIDEND,SANB3,,,
4767,0.385812,1441890000,2015-09-10,DIVIDEND,SANB3,,,
4768,0.0002897,1395925200,2014-03-27,DIVIDEND,SANB3,,,
4769,0.087212,1420200000,2015-01-02,DIVIDEND,SANB3,,,
4770,0.076498,1539003600,2018-10-08,DIVIDEND,SANB3,,,
4771,0.063429,1467896400,2016-07-07,DIVIDEND,SANB3,,,
4772,0.076495,1530795600,2018-07-05,DIVIDEND,SANB3,,,
4773,0.425119,1483704000,2017-01-06,DIVIDEND,SANB3,,,
4774,0.00185903,1324555200,2011-12-22,DIVIDEND,SANB3,,,
4775,0.127639,1562590800,2019-07-08,DIVIDEND,SANB3,,,
4776,0.00120035,1348750800,2012-09-27,DIVIDEND,SANB3,,,
4777,0.612358,1546948800,2019-01-08,DIVIDEND,SANB3,,,
4778,0.0277738,1411736400,2014-09-26,DIVIDEND,SANB3,,,
4779,0.00114005,1306933200,2011-06-01,DIVIDEND,SANB3,,,
4780,0.00101182,1262088000,2009-12-29,DIVIDEND,SANB3,,,
4781,0.127585,1554728400,2019-04-08,DIVIDEND,SANB3,,,
4782,0.002155,1277989200,2010-07-01,DIVIDEND,SANB3,,,
4783,0.050501,1403787600,2014-06-26,DIVIDEND,SANB3,,,
4784,0.002161,1340974800,2012-06-29,DIVIDEND,SANB3,,,
4785,,1401714000,2014-06-02,SPLIT,SANB3,1.0,55.0,55/1
4786,0.000754818,1388664000,2014-01-02,DIVIDEND,SANB4,,,
4787,0.020842,1427720400,2015-03-30,DIVIDEND,SANB4,,,
4788,0.418153,1451908800,2016-01-04,DIVIDEND,SANB4,,,
4789,0.069951,1507554000,2017-10-09,DIVIDEND,SANB4,,,
4790,0.140427,1570626000,2019-10-09,DIVIDEND,SANB4,,,
4791,0.00314,1229947200,2008-12-22,DIVIDEND,SANB4,,,
4792,0.000263369,1308747600,2011-06-22,DIVIDEND,SANB4,,,
4793,0.000660221,1356004800,2012-12-20,DIVIDEND,SANB4,,,
4794,0.00337113,1293105600,2010-12-23,DIVIDEND,SANB4,,,
4795,0.069881,1501765200,2017-08-03,DIVIDEND,SANB4,,,
4796,0.672247,1515412800,2018-01-08,DIVIDEND,SANB4,,,
4797,1.09558,1578312000,2020-01-06,DIVIDEND,SANB4,,,
4798,0.00119036,1380286800,2013-09-27,DIVIDEND,SANB4,,,
4799,0.083963,1523019600,2018-04-06,DIVIDEND,SANB4,,,
4800,0.00171634,1372251600,2013-06-26,DIVIDEND,SANB4,,,
4801,0.069716,1493902800,2017-05-04,DIVIDEND,SANB4,,,
4802,0.424393,1441890000,2015-09-10,DIVIDEND,SANB4,,,
4803,0.0002646,1395925200,2014-03-27,DIVIDEND,SANB4,,,
4804,0.0959,1420200000,2015-01-02,DIVIDEND,SANB4,,,
4805,0.084148,1539003600,2018-10-08,DIVIDEND,SANB4,,,
4806,0.069772,1467896400,2016-07-07,DIVIDEND,SANB4,,,
4807,0.084145,1530795600,2018-07-05,DIVIDEND,SANB4,,,
4808,0.467631,1483704000,2017-01-06,DIVIDEND,SANB4,,,
4809,0.009622,1198756800,2007-12-27,DIVIDEND,SANB4,,,
4810,0.00204494,1324555200,2011-12-22,DIVIDEND,SANB4,,,
4811,0.140403,1562590800,2019-07-08,DIVIDEND,SANB4,,,
4812,0.00132039,1348750800,2012-09-27,DIVIDEND,SANB4,,,
4813,0.673594,1546948800,2019-01-08,DIVIDEND,SANB4,,,
4814,0.0305512,1411736400,2014-09-26,DIVIDEND,SANB4,,,
4815,0.00125406,1306933200,2011-06-01,DIVIDEND,SANB4,,,
4816,0.001113,1262088000,2009-12-29,DIVIDEND,SANB4,,,
4817,0.140343,1554728400,2019-04-08,DIVIDEND,SANB4,,,
4818,0.00237,1277989200,2010-07-01,DIVIDEND,SANB4,,,
4819,0.055551,1403787600,2014-06-26,DIVIDEND,SANB4,,,
4820,0.002377,1340974800,2012-06-29,DIVIDEND,SANB4,,,
4821,,1401714000,2014-06-02,SPLIT,SANB4,1.0,55.0,55/1
4822,,1401282000,2014-05-28,SPLIT,SANB4,1.0,1.0,1/1
4823,0.0072,1524834000,2018-04-27,DIVIDEND,CPRE3,,,
4824,0.087568,1294056000,2011-01-03,DIVIDEND,PINE4,,,
4825,0.308303,1325505600,2012-01-02,DIVIDEND,PINE4,,,
4826,0.100144,1341234000,2012-07-02,DIVIDEND,PINE4,,,
4827,0.130365,1372683600,2013-07-01,DIVIDEND,PINE4,,,
4828,0.168958,1404219600,2014-07-01,DIVIDEND,PINE4,,,
4829,0.164086,1435755600,2015-07-01,DIVIDEND,PINE4,,,
4830,0.034704,1270126800,2010-04-01,DIVIDEND,PINE4,,,
4831,0.0270842,1301662800,2011-04-01,DIVIDEND,PINE4,,,
4832,0.146304,1388664000,2014-01-02,DIVIDEND,PINE4,,,
4833,0.120015,1420200000,2015-01-02,DIVIDEND,PINE4,,,
4834,0.060034,1467378000,2016-07-01,DIVIDEND,PINE4,,,
4835,0.001062,1333371600,2012-04-02,DIVIDEND,PINE4,,,
4836,0.139215,1364821200,2013-04-01,DIVIDEND,PINE4,,,
4837,0.145511,1427893200,2015-04-01,DIVIDEND,PINE4,,,
4838,0.19852,1451995200,2016-01-05,DIVIDEND,PINE4,,,
4839,0.165224,1396443600,2014-04-02,DIVIDEND,PINE4,,,
4840,0.162912,1459515600,2016-04-01,DIVIDEND,PINE4,,,
4841,0.090407,1285938000,2010-10-01,DIVIDEND,PINE4,,,
4842,0.178499,1317646800,2011-10-03,DIVIDEND,PINE4,,,
4843,0.161663,1349096400,2012-10-01,DIVIDEND,PINE4,,,
4844,0.131853,1380632400,2013-10-01,DIVIDEND,PINE4,,,
4845,0.147442,1277989200,2010-07-01,DIVIDEND,PINE4,,,
4846,0.0843584,1309525200,2011-07-01,DIVIDEND,PINE4,,,
4847,0.180873,1443704400,2015-10-01,DIVIDEND,PINE4,,,
4848,,1330347600,2012-02-27,SPLIT,PINE4,114.0,100.0,100/114
4849,,1389096000,2014-01-07,SPLIT,PINE4,111.0,100.0,100/111
4850,0.07675,1399035600,2014-05-02,DIVIDEND,JBSS3,,,
4851,0.16738,1430744400,2015-05-04,DIVIDEND,JBSS3,,,
4852,0.405459,1462194000,2016-05-02,DIVIDEND,JBSS3,,,
4853,0.032978,1493730000,2017-05-02,DIVIDEND,JBSS3,,,
4854,0.008795,1241096400,2009-04-30,DIVIDEND,JBSS3,,,
4855,0.046776,1525266000,2018-05-02,DIVIDEND,JBSS3,,,
4856,0.002245,1556802000,2019-05-02,DIVIDEND,JBSS3,,,
4857,0.016464,1209733200,2008-05-02,DIVIDEND,JBSS3,,,
4858,0.0264587,1272891600,2010-05-03,DIVIDEND,JBSS3,,,
4859,0.0595126,1367240400,2013-04-29,DIVIDEND,JBSS3,,,
4860,0.139988,1327579200,2012-01-26,DIVIDEND,JHSF3,,,
4861,0.115963,1367499600,2013-05-02,DIVIDEND,JHSF3,,,
4862,0.046306,1399035600,2014-05-02,DIVIDEND,JHSF3,,,
4863,0.116414,1554382800,2019-04-04,DIVIDEND,JHSF3,,,
4864,0.105555,1241010000,2009-04-29,DIVIDEND,JHSF3,,,
4865,0.083152,1577707200,2019-12-30,DIVIDEND,JHSF3,,,
4866,0.035186,1205499600,2008-03-14,DIVIDEND,JHSF3,,,
4867,0.0695778,1366030800,2013-04-15,DIVIDEND,JHSF3,,,
4868,0.0703863,1272891600,2010-05-03,DIVIDEND,JHSF3,,,
4869,0.234621,1304341200,2011-05-02,DIVIDEND,JHSF3,,,
4870,0.265,1257940800,2009-11-11,DIVIDEND,FRIO3,,,
4871,0.0639525,1207746000,2008-04-09,DIVIDEND,FRIO3,,,
4872,0.292282,1272891600,2010-05-03,DIVIDEND,FRIO3,,,
4873,0.449,1302267600,2011-04-08,DIVIDEND,FRIO3,,,
4874,,1495198800,2017-05-19,SPLIT,FRIO3,1.0,15.0,15/1
4875,,1444136400,2015-10-06,SPLIT,FRIO3,1.0,3.0,3/1
4876,0.31,1196251200,2007-11-28,DIVIDEND,FHER3,,,
4877,0.06,1204635600,2008-03-04,DIVIDEND,FHER3,,,
4878,0.0363469,1335963600,2012-05-02,DIVIDEND,CRDE3,,,
4879,0.0777168,1272891600,2010-05-03,DIVIDEND,CRDE3,,,
4880,0.39,1290168000,2010-11-19,DIVIDEND,CRDE3,,,
4881,0.25,1304427600,2011-05-03,DIVIDEND,CRDE3,,,
4882,,1544443200,2018-12-10,SPLIT,CRDE3,1.0,20.0,20/1
4883,,1462366800,2016-05-04,SPLIT,VIVR3,1.0,100.0,100/1
4884,,1555333200,2019-04-15,SPLIT,VIVR3,1.0,10.0,10/1
4885,,1554382800,2019-04-04,SPLIT,VIVR3,1.0,10.0,10/1
4886,,1461157200,2016-04-20,SPLIT,VIVR3,1.0,100.0,100/1
4887,,1462194000,2016-05-02,SPLIT,VIVR3,1.0,100.0,100/1
4888,0.231275,1237381200,2009-03-18,DIVIDEND,LOGN3,,,
4889,0.114746,1204722000,2008-03-05,DIVIDEND,LOGN3,,,
4890,,1464872400,2016-06-02,SPLIT,LOGN3,1.0,5.0,5/1
4891,0.63439,1335963600,2012-05-02,DIVIDEND,SLCE3,,,
4892,0.146472,1493298000,2017-04-27,DIVIDEND,SLCE3,,,
4893,2.1346,1524747600,2018-04-26,DIVIDEND,SLCE3,,,
4894,0.279744,1430398800,2015-04-30,DIVIDEND,SLCE3,,,
4895,2.06984,1506949200,2017-10-02,DIVIDEND,SLCE3,,,
4896,0.59951,1462194000,2016-05-02,DIVIDEND,SLCE3,,,
4897,0.159248,1303995600,2011-04-28,DIVIDEND,SLCE3,,,
4898,2.13395,1525266000,2018-05-02,DIVIDEND,SLCE3,,,
4899,0.947055,1556802000,2019-05-02,DIVIDEND,SLCE3,,,
4900,0.0726,1270731600,2010-04-08,DIVIDEND,SLCE3,,,
4901,0.154921,1366290000,2013-04-18,DIVIDEND,SLCE3,,,
4902,0.38818,1397739600,2014-04-17,DIVIDEND,SLCE3,,,
4903,,1556802000,2019-05-02,SPLIT,SLCE3,2.0,1.0,1/2
4904,0.394526,1303909200,2011-04-27,DIVIDEND,EZTC3,,,
4905,2.67,1512648000,2017-12-07,DIVIDEND,EZTC3,,,
4906,0.270071,1272632400,2010-04-30,DIVIDEND,EZTC3,,,
4907,0.532494,1335790800,2012-04-30,DIVIDEND,EZTC3,,,
4908,0.544147,1367240400,2013-04-29,DIVIDEND,EZTC3,,,
4909,0.948527,1399035600,2014-05-02,DIVIDEND,EZTC3,,,
4910,0.0731,1208350800,2008-04-16,DIVIDEND,EZTC3,,,
4911,0.140397,1556542800,2019-04-29,DIVIDEND,EZTC3,,,
4912,1.03561,1430744400,2015-05-04,DIVIDEND,EZTC3,,,
4913,0.942126,1462194000,2016-05-02,DIVIDEND,EZTC3,,,
4914,0.516489,1525093200,2018-04-30,DIVIDEND,EZTC3,,,
4915,1.09219,1493730000,2017-05-02,DIVIDEND,EZTC3,,,
4916,0.12637,1240232400,2009-04-20,DIVIDEND,EZTC3,,,
4917,,1556542800,2019-04-29,SPLIT,EZTC3,121.0,100.0,100/121
4918,,1430744400,2015-05-04,SPLIT,EZTC3,107.0,100.0,100/107
4919,,1462194000,2016-05-02,SPLIT,EZTC3,105.0,100.0,100/105
4920,0.043941,1272891600,2010-05-03,DIVIDEND,MRFG3,,,
4921,0.0140356,1304427600,2011-05-03,DIVIDEND,MRFG3,,,
4922,0.454975,1271941200,2010-04-22,DIVIDEND,TGMA3,,,
4923,0.136492,1376917200,2013-08-19,DIVIDEND,TGMA3,,,
4924,0.227487,1384344000,2013-11-13,DIVIDEND,TGMA3,,,
4925,0.057959,1510315200,2017-11-10,DIVIDEND,TGMA3,,,
4926,0.222179,1281013200,2010-08-05,DIVIDEND,TGMA3,,,
4927,0.454975,1302008400,2011-04-05,DIVIDEND,TGMA3,,,
4928,0.693016,1573646400,2019-11-13,DIVIDEND,TGMA3,,,
4929,0.58928,1524488400,2018-04-23,DIVIDEND,TGMA3,,,
4930,0.429278,1556197200,2019-04-25,DIVIDEND,TGMA3,,,
4931,0.454975,1367499600,2013-05-02,DIVIDEND,TGMA3,,,
4932,0.136492,1288958400,2010-11-05,DIVIDEND,TGMA3,,,
4933,0.151658,1313154000,2011-08-12,DIVIDEND,TGMA3,,,
4934,0.454975,1334149200,2012-04-11,DIVIDEND,TGMA3,,,
4935,0.429278,1556542800,2019-04-29,DIVIDEND,TGMA3,,,
4936,0.121327,1493730000,2017-05-02,DIVIDEND,TGMA3,,,
4937,0.121327,1352462400,2012-11-09,DIVIDEND,TGMA3,,,
4938,0.223696,1502370000,2017-08-10,DIVIDEND,TGMA3,,,
4939,0.319855,1534165200,2018-08-13,DIVIDEND,TGMA3,,,
4940,0.448418,1567688400,2019-09-05,DIVIDEND,TGMA3,,,
4941,0.151658,1345467600,2012-08-20,DIVIDEND,TGMA3,,,
4942,0.181962,1236690000,2009-03-10,DIVIDEND,TGMA3,,,
4943,0.151658,1256817600,2009-10-29,DIVIDEND,TGMA3,,,
4944,0.235878,1542196800,2018-11-14,DIVIDEND,TGMA3,,,
4945,0.257546,1398862800,2014-04-30,DIVIDEND,TGMA3,,,
4946,0.075829,1441112400,2015-09-01,DIVIDEND,TGMA3,,,
4947,0.151658,1320840000,2011-11-09,DIVIDEND,TGMA3,,,
4948,0.39439,1430398800,2015-04-30,DIVIDEND,HBOR3,,,
4949,0.521634,1366635600,2013-04-22,DIVIDEND,HBOR3,,,
4950,0.344426,1272373200,2010-04-27,DIVIDEND,HBOR3,,,
4951,0.064933,1462194000,2016-05-02,DIVIDEND,HBOR3,,,
4952,0.03,1203339600,2008-02-18,DIVIDEND,HBOR3,,,
4953,0.50494,1398344400,2014-04-24,DIVIDEND,HBOR3,,,
4954,0.797064,1303131600,2011-04-18,DIVIDEND,HBOR3,,,
4955,1.08972,1334667600,2012-04-17,DIVIDEND,HBOR3,,,
4956,,1335186000,2012-04-23,SPLIT,HBOR3,3.0,1.0,1/3
4957,,1366635600,2013-04-22,SPLIT,HBOR3,13.0,10.0,10/13
4958,0.130398,1285074000,2010-09-21,DIVIDEND,IDVL4,,,
4959,0.12024,1355832000,2012-12-18,DIVIDEND,IDVL4,,,
4960,0.12508,1316610000,2011-09-21,DIVIDEND,IDVL4,,,
4961,0.16838,1324468800,2011-12-21,DIVIDEND,IDVL4,,,
4962,0.13097,1309352400,2011-06-29,DIVIDEND,IDVL4,,,
4963,,1546862400,2019-01-07,SPLIT,IDVL4,1.0,10.0,10/1
4964,0.16185,1245762000,2009-06-23,DIVIDEND,IDVL3,,,
4965,0.12024,1355832000,2012-12-18,DIVIDEND,IDVL3,,,
4966,0.08905,1301403600,2011-03-29,DIVIDEND,IDVL3,,,
4967,0.16838,1324468800,2011-12-21,DIVIDEND,IDVL3,,,
4968,0.13501,1260964800,2009-12-16,DIVIDEND,IDVL3,,,
4969,0.12763,1269349200,2010-03-23,DIVIDEND,IDVL3,,,
4970,0.130398,1285074000,2010-09-21,DIVIDEND,IDVL3,,,
4971,0.13123,1292414400,2010-12-15,DIVIDEND,IDVL3,,,
4972,0.12508,1316610000,2011-09-21,DIVIDEND,IDVL3,,,
4973,0.13251,1253710800,2009-09-23,DIVIDEND,IDVL3,,,
4974,0.13097,1309352400,2011-06-29,DIVIDEND,IDVL3,,,
4975,0.129098,1277125200,2010-06-21,DIVIDEND,IDVL3,,,
4976,,1546862400,2019-01-07,SPLIT,IDVL3,1.0,10.0,10/1
4977,0.1258,1242651600,2009-05-18,DIVIDEND,MRVE3,,,
4978,0.171394,1274101200,2010-05-17,DIVIDEND,MRVE3,,,
4979,0.180193,1305723600,2011-05-18,DIVIDEND,MRVE3,,,
4980,0.262365,1368709200,2013-05-16,DIVIDEND,MRVE3,,,
4981,0.171379,1274360400,2010-05-20,DIVIDEND,MRVE3,,,
4982,0.377093,1337346000,2012-05-18,DIVIDEND,MRVE3,,,
4983,0.300584,1400245200,2014-05-16,DIVIDEND,MRVE3,,,
4984,0.371094,1559653200,2019-06-04,DIVIDEND,MRVE3,,,
4985,0.29971,1494939600,2017-05-16,DIVIDEND,MRVE3,,,
4986,0.371014,1559912400,2019-06-07,DIVIDEND,MRVE3,,,
4987,0.353745,1463490000,2016-05-17,DIVIDEND,MRVE3,,,
4988,0.34,1488805200,2017-03-06,DIVIDEND,MRVE3,,,
4989,0.370142,1574078400,2019-11-18,DIVIDEND,MRVE3,,,
4990,0.370134,1574164800,2019-11-19,DIVIDEND,MRVE3,,,
4991,0.387787,1430744400,2015-05-04,DIVIDEND,MRVE3,,,
4992,0.349988,1527598800,2018-05-29,DIVIDEND,MRVE3,,,
4993,,1261137600,2009-12-18,SPLIT,MRVE3,3.0,1.0,1/3
4994,0.063486,1299243600,2011-03-04,DIVIDEND,BEEF3,,,
4995,0.114732,1331125200,2012-03-07,DIVIDEND,BEEF3,,,
4996,0.264311,1491310800,2017-04-04,DIVIDEND,BEEF3,,,
4997,0.326,1404219600,2014-07-01,DIVIDEND,ABCB4,,,
4998,0.312318,1435755600,2015-07-01,DIVIDEND,ABCB4,,,
4999,0.1105,1270126800,2010-04-01,DIVIDEND,ABCB4,,,
5000,0.257028,1420200000,2015-01-02,DIVIDEND,ABCB4,,,
5001,0.535614,1467378000,2016-07-01,DIVIDEND,ABCB4,,,
5002,0.363005,1451908800,2016-01-04,DIVIDEND,ABCB4,,,
5003,0.53344,1483358400,2017-01-02,DIVIDEND,ABCB4,,,
5004,0.554,1499086800,2017-07-03,DIVIDEND,ABCB4,,,
5005,0.54,1530536400,2018-07-02,DIVIDEND,ABCB4,,,
5006,0.532,1514894400,2018-01-02,DIVIDEND,ABCB4,,,
5007,0.539,1546430400,2019-01-02,DIVIDEND,ABCB4,,,
5008,0.491,1577966400,2020-01-02,DIVIDEND,ABCB4,,,
5009,0.559,1562331600,2019-07-05,DIVIDEND,ABCB4,,,
5010,0.119,1285938000,2010-10-01,DIVIDEND,ABCB4,,,
5011,0.1105,1277989200,2010-07-01,DIVIDEND,ABCB4,,,
5012,0.0812009,1272891600,2010-05-03,DIVIDEND,SGPS3,,,
5013,,1445515200,2015-10-22,SPLIT,SGPS3,1.0,4.0,4/1
5014,0.372652,1404219600,2014-07-01,DIVIDEND,MULT3,,,
5015,0.552057,1498568400,2017-06-27,DIVIDEND,MULT3,,,
5016,0.477071,1435755600,2015-07-01,DIVIDEND,MULT3,,,
5017,0.553786,1530104400,2018-06-27,DIVIDEND,MULT3,,,
5018,0.134171,1569934800,2019-10-01,DIVIDEND,MULT3,,,
5019,0.32623,1514462400,2017-12-28,DIVIDEND,MULT3,,,
5020,0.50483,1467378000,2016-07-01,DIVIDEND,MULT3,,,
5021,0.184584,1561726800,2019-06-28,DIVIDEND,MULT3,,,
5022,0.595697,1355313600,2012-12-12,DIVIDEND,MULT3,,,
5023,0.329661,1362661200,2013-03-07,DIVIDEND,MULT3,,,
5024,0.117766,1546430400,2019-01-02,DIVIDEND,MULT3,,,
5025,0.150887,1577966400,2020-01-02,DIVIDEND,MULT3,,,
5026,0.1362,1241442000,2009-05-04,DIVIDEND,MULT3,,,
5027,0.34,1272891600,2010-05-03,DIVIDEND,MULT3,,,
5028,0.578722,1304341200,2011-05-02,DIVIDEND,MULT3,,,
5029,0.239603,1387368000,2013-12-18,DIVIDEND,MULT3,,,
5030,0.105391,1430398800,2015-04-30,DIVIDEND,MULT3,,,
5031,0.451534,1419336000,2014-12-23,DIVIDEND,MULT3,,,
5032,0.718769,1450785600,2015-12-22,DIVIDEND,MULT3,,,
5033,0.325747,1506517200,2017-09-27,DIVIDEND,MULT3,,,
5034,0.13459,1538053200,2018-09-27,DIVIDEND,MULT3,,,
5035,0.238268,1372424400,2013-06-28,DIVIDEND,MULT3,,,
5036,,1532350800,2018-07-23,SPLIT,MULT3,3.0,1.0,1/3
5037,0.0561,1301317200,2011-03-28,DIVIDEND,BTOW3,,,
5038,0.052026,1151931600,2006-07-03,DIVIDEND,BTOW3,,,
5039,0.088082,1159794000,2006-10-02,DIVIDEND,BTOW3,,,
5040,0.132414,1205758800,2008-03-17,DIVIDEND,BTOW3,,,
5041,0.16343,1237813200,2009-03-23,DIVIDEND,BTOW3,,,
5042,0.102611,1269262800,2010-03-22,DIVIDEND,BTOW3,,,
5043,3.06965,1549886400,2019-02-11,DIVIDEND,GSHP3,,,
5044,3.06965,1553691600,2019-03-27,DIVIDEND,GSHP3,,,
5045,0.878432,1367499600,2013-05-02,DIVIDEND,CCPR3,,,
5046,1.00281,1540555200,2018-10-26,DIVIDEND,CCPR3,,,
5047,2.88907,1502974800,2017-08-17,DIVIDEND,CCPR3,,,
5048,0.06217,1209474000,2008-04-29,DIVIDEND,CCPR3,,,
5049,0.42735,1397221200,2014-04-11,DIVIDEND,CCPR3,,,
5050,0.0920305,1241010000,2009-04-29,DIVIDEND,CCPR3,,,
5051,0.171699,1272632400,2010-04-30,DIVIDEND,CCPR3,,,
5052,0.258186,1304082000,2011-04-29,DIVIDEND,CCPR3,,,
5053,0.326821,1335531600,2012-04-27,DIVIDEND,CCPR3,,,
5054,0.046356,1461330000,2016-04-22,DIVIDEND,CCPR3,,,
5055,0.281147,1430226000,2015-04-28,DIVIDEND,CCPR3,,,
5056,,1193054400,2007-10-22,SPLIT,CCPR3,1.0,5.0,5/1
5057,,1165579200,2006-12-08,SPLIT,CCPR3,2.0,1.0,1/2
